資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20260213,YJG1  ,11,0,0,0.00
20260213,YJG1  ,12,0,0,0.00
20260213,YJG1  ,13,0,0,0.00
20260213,YJG1  ,14,0,0,0.00
20260213,YJG1  ,15,1,23000000,100.00
20260213,YJG1  ,16,0,0,0.00
20260213,YJG1  ,17,1,23000000,100.00
20260213,YJG4  ,1,0,0,0.00
20260213,YJG4  ,2,0,0,0.00
20260213,YJG4  ,3,0,0,0.00
20260213,YJG4  ,4,0,0,0.00
20260213,YJG4  ,5,0,0,0.00
20260213,YJG4  ,6,1,27949,0.01
20260213,YJG4  ,7,0,0,0.00
20260213,YJG4  ,8,0,0,0.00
20260213,YJG4  ,9,0,0,0.00
20260213,YJG4  ,10,0,0,0.00
20260213,YJG4  ,11,0,0,0.00
20260213,YJG4  ,12,0,0,0.00
20260213,YJG4  ,13,0,0,0.00
20260213,YJG4  ,14,0,0,0.00
20260213,YJG4  ,15,1,272473352,99.98
20260213,YJG4  ,16,0,0,0.00
20260213,YJG4  ,17,2,272501301,100.00
20260213,YJG5  ,1,0,0,0.00
20260213,YJG5  ,2,0,0,0.00
20260213,YJG5  ,3,0,0,0.00
20260213,YJG5  ,4,0,0,0.00
20260213,YJG5  ,5,0,0,0.00
20260213,YJG5  ,6,0,0,0.00
20260213,YJG5  ,7,0,0,0.00
20260213,YJG5  ,8,0,0,0.00
20260213,YJG5  ,9,0,0,0.00
20260213,YJG5  ,10,0,0,0.00
20260213,YJG5  ,11,0,0,0.00
20260213,YJG5  ,12,0,0,0.00
20260213,YJG5  ,13,0,0,0.00
20260213,YJG5  ,14,0,0,0.00
20260213,YJG5  ,15,1,11082068,100.00
20260213,YJG5  ,16,0,0,0.00
20260213,YJG5  ,17,1,11082068,100.00
20260213,YJG9  ,1,0,0,0.00
20260213,YJG9  ,2,0,0,0.00
20260213,YJG9  ,3,0,0,0.00
20260213,YJG9  ,4,0,0,0.00
20260213,YJG9  ,5,0,0,0.00
20260213,YJG9  ,6,0,0,0.00
20260213,YJG9  ,7,0,0,0.00
20260213,YJG9  ,8,0,0,0.00
20260213,YJG9  ,9,0,0,0.00
20260213,YJG9  ,10,0,0,0.00
20260213,YJG9  ,11,0,0,0.00
20260213,YJG9  ,12,0,0,0.00
20260213,YJG9  ,13,0,0,0.00
20260213,YJG9  ,14,0,0,0.00
20260213,YJG9  ,15,1,311612000,100.00
20260213,YJG9  ,16,0,0,0.00
20260213,YJG9  ,17,1,311612000,100.00
20260213,YJG9AA,1,0,0,0.00
20260213,YJG9AA,2,0,0,0.00
20260213,YJG9AA,3,0,0,0.00
20260213,YJG9AA,4,0,0,0.00
20260213,YJG9AA,5,0,0,0.00
20260213,YJG9AA,6,0,0,0.00
20260213,YJG9AA,7,0,0,0.00
20260213,YJG9AA,8,0,0,0.00
20260213,YJG9AA,9,0,0,0.00
20260213,YJG9AA,10,0,0,0.00
20260213,YJG9AA,11,0,0,0.00
20260213,YJG9AA,12,0,0,0.00
20260213,YJG9AA,13,0,0,0.00
20260213,YJG9AA,14,0,0,0.00
20260213,YJG9AA,15,1,10000000,100.00
20260213,YJG9AA,16,0,0,0.00
20260213,YJG9AA,17,1,10000000,100.00
20260213,YJH3  ,1,0,0,0.00
20260213,YJH3  ,2,0,0,0.00
20260213,YJH3  ,3,0,0,0.00
20260213,YJH3  ,4,0,0,0.00
20260213,YJH3  ,5,0,0,0.00
20260213,YJH3  ,6,0,0,0.00
20260213,YJH3  ,7,0,0,0.00
20260213,YJH3  ,8,0,0,0.00
20260213,YJH3  ,9,0,0,0.00
20260213,YJH3  ,10,0,0,0.00
20260213,YJH3  ,11,0,0,0.00
20260213,YJH3  ,12,0,0,0.00
20260213,YJH3  ,13,0,0,0.00
20260213,YJH3  ,14,0,0,0.00
20260213,YJH3  ,15,1,30872941,100.00
20260213,YJH3  ,16,0,0,0.00
20260213,YJH3  ,17,1,30872941,100.00
20260213,YJH4  ,1,0,0,0.00
20260213,YJH4  ,2,0,0,0.00
20260213,YJH4  ,3,0,0,0.00
20260213,YJH4  ,4,0,0,0.00
20260213,YJH4  ,5,1,17000,0.07
20260213,YJH4  ,6,0,0,0.00
20260213,YJH4  ,7,0,0,0.00
20260213,YJH4  ,8,0,0,0.00
20260213,YJH4  ,9,0,0,0.00
20260213,YJH4  ,10,0,0,0.00
20260213,YJH4  ,11,0,0,0.00
20260213,YJH4  ,12,0,0,0.00
20260213,YJH4  ,13,0,0,0.00
20260213,YJH4  ,14,0,0,0.00
20260213,YJH4  ,15,1,22763000,99.92
20260213,YJH4  ,16,0,0,0.00
20260213,YJH4  ,17,2,22780000,100.00
20260213,YJH5  ,1,0,0,0.00
20260213,YJH5  ,2,0,0,0.00
20260213,YJH5  ,3,0,0,0.00
20260213,YJH5  ,4,0,0,0.00
20260213,YJH5  ,5,0,0,0.00
20260213,YJH5  ,6,0,0,0.00
20260213,YJH5  ,7,0,0,0.00
20260213,YJH5  ,8,0,0,0.00
20260213,YJH5  ,9,0,0,0.00
20260213,YJH5  ,10,0,0,0.00
20260213,YJH5  ,11,0,0,0.00
20260213,YJH5  ,12,0,0,0.00
20260213,YJH5  ,13,0,0,0.00
20260213,YJH5  ,14,0,0,0.00
20260213,YJH5  ,15,1,62000000,100.00
20260213,YJH5  ,16,0,0,0.00
20260213,YJH5  ,17,1,62000000,100.00
20260213,YJH9  ,1,0,0,0.00
20260213,YJH9  ,2,0,0,0.00
20260213,YJH9  ,3,0,0,0.00
20260213,YJH9  ,4,0,0,0.00
20260213,YJH9  ,5,0,0,0.00
20260213,YJH9  ,6,0,0,0.00
20260213,YJH9  ,7,0,0,0.00
20260213,YJH9  ,8,0,0,0.00
20260213,YJH9  ,9,0,0,0.00
20260213,YJH9  ,10,0,0,0.00
20260213,YJH9  ,11,0,0,0.00
20260213,YJH9  ,12,0,0,0.00
20260213,YJH9  ,13,0,0,0.00
20260213,YJH9  ,14,0,0,0.00
20260213,YJH9  ,15,1,14997030,100.00
20260213,YJH9  ,16,0,0,0.00
20260213,YJH9  ,17,1,14997030,100.00
20260213,YJJ2  ,1,0,0,0.00
20260213,YJJ2  ,2,0,0,0.00
20260213,YJJ2  ,3,0,0,0.00
20260213,YJJ2  ,4,0,0,0.00
20260213,YJJ2  ,5,0,0,0.00
20260213,YJJ2  ,6,0,0,0.00
20260213,YJJ2  ,7,0,0,0.00
20260213,YJJ2  ,8,0,0,0.00
20260213,YJJ2  ,9,0,0,0.00
20260213,YJJ2  ,10,0,0,0.00
20260213,YJJ2  ,11,0,0,0.00
20260213,YJJ2  ,12,0,0,0.00
20260213,YJJ2  ,13,0,0,0.00
20260213,YJJ2  ,14,0,0,0.00
20260213,YJJ2  ,15,1,70000000,100.00
20260213,YJJ2  ,16,0,0,0.00
20260213,YJJ2  ,17,1,70000000,100.00
20260213,YJJ3  ,1,0,0,0.00
20260213,YJJ3  ,2,0,0,0.00
20260213,YJJ3  ,3,0,0,0.00
20260213,YJJ3  ,4,0,0,0.00
20260213,YJJ3  ,5,0,0,0.00
20260213,YJJ3  ,6,0,0,0.00
20260213,YJJ3  ,7,0,0,0.00
20260213,YJJ3  ,8,0,0,0.00
20260213,YJJ3  ,9,0,0,0.00
20260213,YJJ3  ,10,0,0,0.00
20260213,YJJ3  ,11,0,0,0.00
20260213,YJJ3  ,12,0,0,0.00
20260213,YJJ3  ,13,0,0,0.00
20260213,YJJ3  ,14,0,0,0.00
20260213,YJJ3  ,15,1,25586505,100.00
20260213,YJJ3  ,16,0,0,0.00
20260213,YJJ3  ,17,1,25586505,100.00
20260213,YJJ4  ,1,0,0,0.00
20260213,YJJ4  ,2,0,0,0.00
20260213,YJJ4  ,3,0,0,0.00
20260213,YJJ4  ,4,0,0,0.00
20260213,YJJ4  ,5,0,0,0.00
20260213,YJJ4  ,6,0,0,0.00
20260213,YJJ4  ,7,0,0,0.00
20260213,YJJ4  ,8,0,0,0.00
20260213,YJJ4  ,9,0,0,0.00
20260213,YJJ4  ,10,0,0,0.00
20260213,YJJ4  ,11,0,0,0.00
20260213,YJJ4  ,12,0,0,0.00
20260213,YJJ4  ,13,0,0,0.00
20260213,YJJ4  ,14,0,0,0.00
20260213,YJJ4  ,15,1,27091000,100.00
20260213,YJJ4  ,16,0,0,0.00
20260213,YJJ4  ,17,1,27091000,100.00
20260213,YJJ5  ,1,0,0,0.00
20260213,YJJ5  ,2,0,0,0.00
20260213,YJJ5  ,3,0,0,0.00
20260213,YJJ5  ,4,0,0,0.00
20260213,YJJ5  ,5,0,0,0.00
20260213,YJJ5  ,6,0,0,0.00
20260213,YJJ5  ,7,0,0,0.00
20260213,YJJ5  ,8,0,0,0.00
20260213,YJJ5  ,9,0,0,0.00
20260213,YJJ5  ,10,0,0,0.00
20260213,YJJ5  ,11,0,0,0.00
20260213,YJJ5  ,12,0,0,0.00
20260213,YJJ5  ,13,0,0,0.00
20260213,YJJ5  ,14,0,0,0.00
20260213,YJJ5  ,15,1,38203689,100.00
20260213,YJJ5  ,16,0,0,0.00
20260213,YJJ5  ,17,1,38203689,100.00
20260213,YJJ7  ,1,0,0,0.00
20260213,YJJ7  ,2,0,0,0.00
20260213,YJJ7  ,3,0,0,0.00
20260213,YJJ7  ,4,0,0,0.00
20260213,YJJ7  ,5,0,0,0.00
20260213,YJJ7  ,6,0,0,0.00
20260213,YJJ7  ,7,0,0,0.00
20260213,YJJ7  ,8,0,0,0.00
20260213,YJJ7  ,9,0,0,0.00
20260213,YJJ7  ,10,0,0,0.00
20260213,YJJ7  ,11,0,0,0.00
20260213,YJJ7  ,12,0,0,0.00
20260213,YJJ7  ,13,0,0,0.00
20260213,YJJ7  ,14,0,0,0.00
20260213,YJJ7  ,15,1,9088085,100.00
20260213,YJJ7  ,16,0,0,0.00
20260213,YJJ7  ,17,1,9088085,100.00
20260213,YJJ9  ,1,0,0,0.00
20260213,YJJ9  ,2,0,0,0.00
20260213,YJJ9  ,3,0,0,0.00
20260213,YJJ9  ,4,0,0,0.00
20260213,YJJ9  ,5,0,0,0.00
20260213,YJJ9  ,6,0,0,0.00
20260213,YJJ9  ,7,0,0,0.00
20260213,YJJ9  ,8,0,0,0.00
20260213,YJJ9  ,9,0,0,0.00
20260213,YJJ9  ,10,0,0,0.00
20260213,YJJ9  ,11,0,0,0.00
20260213,YJJ9  ,12,0,0,0.00
20260213,YJJ9  ,13,0,0,0.00
20260213,YJJ9  ,14,0,0,0.00
20260213,YJJ9  ,15,1,10000000,100.00
20260213,YJJ9  ,16,0,0,0.00
20260213,YJJ9  ,17,1,10000000,100.00
20260213,YJK1  ,1,0,0,0.00
20260213,YJK1  ,2,1,1200,100.00
20260213,YJK1  ,3,0,0,0.00
20260213,YJK1  ,4,0,0,0.00
20260213,YJK1  ,5,0,0,0.00
20260213,YJK1  ,6,0,0,0.00
20260213,YJK1  ,7,0,0,0.00
20260213,YJK1  ,8,0,0,0.00
20260213,YJK1  ,9,0,0,0.00
20260213,YJK1  ,10,0,0,0.00
20260213,YJK1  ,11,0,0,0.00
20260213,YJK1  ,12,0,0,0.00
20260213,YJK1  ,13,0,0,0.00
20260213,YJK1  ,14,0,0,0.00
20260213,YJK1  ,15,0,0,0.00
20260213,YJK1  ,16,0,0,0.00
20260213,YJK1  ,17,1,1200,100.00
20260213,YJK1AA,1,0,0,0.00
20260213,YJK1AA,2,0,0,0.00
20260213,YJK1AA,3,0,0,0.00
20260213,YJK1AA,4,0,0,0.00
20260213,YJK1AA,5,0,0,0.00
20260213,YJK1AA,6,0,0,0.00
20260213,YJK1AA,7,0,0,0.00
20260213,YJK1AA,8,0,0,0.00
20260213,YJK1AA,9,0,0,0.00
20260213,YJK1AA,10,0,0,0.00
20260213,YJK1AA,11,0,0,0.00
20260213,YJK1AA,12,0,0,0.00
20260213,YJK1AA,13,1,704400,100.00
20260213,YJK1AA,14,0,0,0.00
20260213,YJK1AA,15,0,0,0.00
20260213,YJK1AA,16,0,0,0.00
20260213,YJK1AA,17,1,704400,100.00
20260213,YJK4  ,1,0,0,0.00
20260213,YJK4  ,2,0,0,0.00
20260213,YJK4  ,3,0,0,0.00
20260213,YJK4  ,4,0,0,0.00
20260213,YJK4  ,5,0,0,0.00
20260213,YJK4  ,6,0,0,0.00
20260213,YJK4  ,7,0,0,0.00
20260213,YJK4  ,8,0,0,0.00
20260213,YJK4  ,9,0,0,0.00
20260213,YJK4  ,10,0,0,0.00
20260213,YJK4  ,11,0,0,0.00
20260213,YJK4  ,12,0,0,0.00
20260213,YJK4  ,13,0,0,0.00
20260213,YJK4  ,14,0,0,0.00
20260213,YJK4  ,15,1,5000000,100.00
20260213,YJK4  ,16,0,0,0.00
20260213,YJK4  ,17,1,5000000,100.00
20260213,YJK5  ,1,0,0,0.00
20260213,YJK5  ,2,0,0,0.00
20260213,YJK5  ,3,0,0,0.00
20260213,YJK5  ,4,0,0,0.00
20260213,YJK5  ,5,0,0,0.00
20260213,YJK5  ,6,0,0,0.00
20260213,YJK5  ,7,0,0,0.00
20260213,YJK5  ,8,0,0,0.00
20260213,YJK5  ,9,0,0,0.00
20260213,YJK5  ,10,0,0,0.00
20260213,YJK5  ,11,0,0,0.00
20260213,YJK5  ,12,0,0,0.00
20260213,YJK5  ,13,0,0,0.00
20260213,YJK5  ,14,0,0,0.00
20260213,YJK5  ,15,1,60815832,100.00
20260213,YJK5  ,16,0,0,0.00
20260213,YJK5  ,17,1,60815832,100.00
20260213,YJK6  ,1,0,0,0.00
20260213,YJK6  ,2,0,0,0.00
20260213,YJK6  ,3,0,0,0.00
20260213,YJK6  ,4,0,0,0.00
20260213,YJK6  ,5,0,0,0.00
20260213,YJK6  ,6,0,0,0.00
20260213,YJK6  ,7,0,0,0.00
20260213,YJK6  ,8,0,0,0.00
20260213,YJK6  ,9,0,0,0.00
20260213,YJK6  ,10,0,0,0.00
20260213,YJK6  ,11,0,0,0.00
20260213,YJK6  ,12,0,0,0.00
20260213,YJK6  ,13,0,0,0.00
20260213,YJK6  ,14,0,0,0.00
20260213,YJK6  ,15,1,40921364,100.00
20260213,YJK6  ,16,0,0,0.00
20260213,YJK6  ,17,1,40921364,100.00
20260213,YJL2  ,1,0,0,0.00
20260213,YJL2  ,2,0,0,0.00
20260213,YJL2  ,3,0,0,0.00
20260213,YJL2  ,4,0,0,0.00
20260213,YJL2  ,5,0,0,0.00
20260213,YJL2  ,6,0,0,0.00
20260213,YJL2  ,7,0,0,0.00
20260213,YJL2  ,8,0,0,0.00
20260213,YJL2  ,9,0,0,0.00
20260213,YJL2  ,10,0,0,0.00
20260213,YJL2  ,11,0,0,0.00
20260213,YJL2  ,12,0,0,0.00
20260213,YJL2  ,13,0,0,0.00
20260213,YJL2  ,14,0,0,0.00
20260213,YJL2  ,15,1,10000000,100.00
20260213,YJL2  ,16,0,0,0.00
20260213,YJL2  ,17,1,10000000,100.00
20260213,YJL3  ,1,0,0,0.00
20260213,YJL3  ,2,0,0,0.00
20260213,YJL3  ,3,0,0,0.00
20260213,YJL3  ,4,0,0,0.00
20260213,YJL3  ,5,0,0,0.00
20260213,YJL3  ,6,0,0,0.00
20260213,YJL3  ,7,0,0,0.00
20260213,YJL3  ,8,0,0,0.00
20260213,YJL3  ,9,0,0,0.00
20260213,YJL3  ,10,0,0,0.00
20260213,YJL3  ,11,0,0,0.00
20260213,YJL3  ,12,0,0,0.00
20260213,YJL3  ,13,0,0,0.00
20260213,YJL3  ,14,0,0,0.00
20260213,YJL3  ,15,1,48000000,100.00
20260213,YJL3  ,16,0,0,0.00
20260213,YJL3  ,17,1,48000000,100.00
20260213,YJL4  ,1,0,0,0.00
20260213,YJL4  ,2,0,0,0.00
20260213,YJL4  ,3,0,0,0.00
20260213,YJL4  ,4,0,0,0.00
20260213,YJL4  ,5,0,0,0.00
20260213,YJL4  ,6,0,0,0.00
20260213,YJL4  ,7,0,0,0.00
20260213,YJL4  ,8,0,0,0.00
20260213,YJL4  ,9,0,0,0.00
20260213,YJL4  ,10,0,0,0.00
20260213,YJL4  ,11,0,0,0.00
20260213,YJL4  ,12,0,0,0.00
20260213,YJL4  ,13,0,0,0.00
20260213,YJL4  ,14,0,0,0.00
20260213,YJL4  ,15,1,138228084,100.00
20260213,YJL4  ,16,0,0,0.00
20260213,YJL4  ,17,1,138228084,100.00
20260213,YJL5  ,1,43,19100,0.10
20260213,YJL5  ,2,42,93200,0.52
20260213,YJL5  ,3,9,59600,0.33
20260213,YJL5  ,4,0,0,0.00
20260213,YJL5  ,5,1,15600,0.08
20260213,YJL5  ,6,1,24000,0.13
20260213,YJL5  ,7,0,0,0.00
20260213,YJL5  ,8,1,48000,0.26
20260213,YJL5  ,9,0,0,0.00
20260213,YJL5  ,10,0,0,0.00
20260213,YJL5  ,11,0,0,0.00
20260213,YJL5  ,12,0,0,0.00
20260213,YJL5  ,13,0,0,0.00
20260213,YJL5  ,14,0,0,0.00
20260213,YJL5  ,15,2,17540500,98.54
20260213,YJL5  ,16,0,0,0.00
20260213,YJL5  ,17,99,17800000,100.00
20260213,YJL7  ,1,0,0,0.00
20260213,YJL7  ,2,0,0,0.00
20260213,YJL7  ,3,0,0,0.00
20260213,YJL7  ,4,0,0,0.00
20260213,YJL7  ,5,0,0,0.00
20260213,YJL7  ,6,0,0,0.00
20260213,YJL7  ,7,0,0,0.00
20260213,YJL7  ,8,0,0,0.00
20260213,YJL7  ,9,0,0,0.00
20260213,YJL7  ,10,0,0,0.00
20260213,YJL7  ,11,0,0,0.00
20260213,YJL7  ,12,0,0,0.00
20260213,YJL7  ,13,0,0,0.00
20260213,YJL7  ,14,0,0,0.00
20260213,YJL7  ,15,1,24000000,100.00
20260213,YJL7  ,16,0,0,0.00
20260213,YJL7  ,17,1,24000000,100.00
20260213,YJL8  ,1,0,0,0.00
20260213,YJL8  ,2,0,0,0.00
20260213,YJL8  ,3,0,0,0.00
20260213,YJL8  ,4,0,0,0.00
20260213,YJL8  ,5,0,0,0.00
20260213,YJL8  ,6,0,0,0.00
20260213,YJL8  ,7,0,0,0.00
20260213,YJL8  ,8,0,0,0.00
20260213,YJL8  ,9,0,0,0.00
20260213,YJL8  ,10,0,0,0.00
20260213,YJL8  ,11,0,0,0.00
20260213,YJL8  ,12,0,0,0.00
20260213,YJL8  ,13,0,0,0.00
20260213,YJL8  ,14,0,0,0.00
20260213,YJL8  ,15,2,28150000,100.00
20260213,YJL8  ,16,0,0,0.00
20260213,YJL8  ,17,2,28150000,100.00
20260213,YJL9  ,1,0,0,0.00
20260213,YJL9  ,2,0,0,0.00
20260213,YJL9  ,3,0,0,0.00
20260213,YJL9  ,4,0,0,0.00
20260213,YJL9  ,5,0,0,0.00
20260213,YJL9  ,6,0,0,0.00
20260213,YJL9  ,7,0,0,0.00
20260213,YJL9  ,8,0,0,0.00
20260213,YJL9  ,9,0,0,0.00
20260213,YJL9  ,10,0,0,0.00
20260213,YJL9  ,11,0,0,0.00
20260213,YJL9  ,12,0,0,0.00
20260213,YJL9  ,13,0,0,0.00
20260213,YJL9  ,14,0,0,0.00
20260213,YJL9  ,15,1,39473685,100.00
20260213,YJL9  ,16,0,0,0.00
20260213,YJL9  ,17,1,39473685,100.00
20260213,YJM2  ,1,0,0,0.00
20260213,YJM2  ,2,0,0,0.00
20260213,YJM2  ,3,0,0,0.00
20260213,YJM2  ,4,0,0,0.00
20260213,YJM2  ,5,0,0,0.00
20260213,YJM2  ,6,0,0,0.00
20260213,YJM2  ,7,0,0,0.00
20260213,YJM2  ,8,0,0,0.00
20260213,YJM2  ,9,0,0,0.00
20260213,YJM2  ,10,0,0,0.00
20260213,YJM2  ,11,0,0,0.00
20260213,YJM2  ,12,0,0,0.00
20260213,YJM2  ,13,0,0,0.00
20260213,YJM2  ,14,0,0,0.00
20260213,YJM2  ,15,1,8324410,100.00
20260213,YJM2  ,16,0,0,0.00
20260213,YJM2  ,17,1,8324410,100.00
20260213,YJM2AA,1,0,0,0.00
20260213,YJM2AA,2,0,0,0.00
20260213,YJM2AA,3,0,0,0.00
20260213,YJM2AA,4,0,0,0.00
20260213,YJM2AA,5,0,0,0.00
20260213,YJM2AA,6,0,0,0.00
20260213,YJM2AA,7,0,0,0.00
20260213,YJM2AA,8,0,0,0.00
20260213,YJM2AA,9,0,0,0.00
20260213,YJM2AA,10,0,0,0.00
20260213,YJM2AA,11,0,0,0.00
20260213,YJM2AA,12,0,0,0.00
20260213,YJM2AA,13,0,0,0.00
20260213,YJM2AA,14,0,0,0.00
20260213,YJM2AA,15,1,2223107,100.00
20260213,YJM2AA,16,0,0,0.00
20260213,YJM2AA,17,1,2223107,100.00
20260213,YJM2AB,1,0,0,0.00
20260213,YJM2AB,2,0,0,0.00
20260213,YJM2AB,3,0,0,0.00
20260213,YJM2AB,4,0,0,0.00
20260213,YJM2AB,5,0,0,0.00
20260213,YJM2AB,6,0,0,0.00
20260213,YJM2AB,7,0,0,0.00
20260213,YJM2AB,8,0,0,0.00
20260213,YJM2AB,9,0,0,0.00
20260213,YJM2AB,10,0,0,0.00
20260213,YJM2AB,11,0,0,0.00
20260213,YJM2AB,12,0,0,0.00
20260213,YJM2AB,13,0,0,0.00
20260213,YJM2AB,14,0,0,0.00
20260213,YJM2AB,15,1,1325993,100.00
20260213,YJM2AB,16,0,0,0.00
20260213,YJM2AB,17,1,1325993,100.00
20260213,YJM2AC,1,0,0,0.00
20260213,YJM2AC,2,0,0,0.00
20260213,YJM2AC,3,0,0,0.00
20260213,YJM2AC,4,0,0,0.00
20260213,YJM2AC,5,0,0,0.00
20260213,YJM2AC,6,0,0,0.00
20260213,YJM2AC,7,0,0,0.00
20260213,YJM2AC,8,0,0,0.00
20260213,YJM2AC,9,0,0,0.00
20260213,YJM2AC,10,0,0,0.00
20260213,YJM2AC,11,0,0,0.00
20260213,YJM2AC,12,0,0,0.00
20260213,YJM2AC,13,0,0,0.00
20260213,YJM2AC,14,0,0,0.00
20260213,YJM2AC,15,1,1079138,100.00
20260213,YJM2AC,16,0,0,0.00
20260213,YJM2AC,17,1,1079138,100.00
20260213,YJM3  ,1,0,0,0.00
20260213,YJM3  ,2,0,0,0.00
20260213,YJM3  ,3,0,0,0.00
20260213,YJM3  ,4,0,0,0.00
20260213,YJM3  ,5,0,0,0.00
20260213,YJM3  ,6,0,0,0.00
20260213,YJM3  ,7,0,0,0.00
20260213,YJM3  ,8,0,0,0.00
20260213,YJM3  ,9,0,0,0.00
20260213,YJM3  ,10,0,0,0.00
20260213,YJM3  ,11,0,0,0.00
20260213,YJM3  ,12,0,0,0.00
20260213,YJM3  ,13,0,0,0.00
20260213,YJM3  ,14,0,0,0.00
20260213,YJM3  ,15,1,61825929,100.00
20260213,YJM3  ,16,0,0,0.00
20260213,YJM3  ,17,1,61825929,100.00
20260213,YJM4  ,1,0,0,0.00
20260213,YJM4  ,2,0,0,0.00
20260213,YJM4  ,3,0,0,0.00
20260213,YJM4  ,4,0,0,0.00
20260213,YJM4  ,5,0,0,0.00
20260213,YJM4  ,6,0,0,0.00
20260213,YJM4  ,7,0,0,0.00
20260213,YJM4  ,8,0,0,0.00
20260213,YJM4  ,9,0,0,0.00
20260213,YJM4  ,10,0,0,0.00
20260213,YJM4  ,11,0,0,0.00
20260213,YJM4  ,12,0,0,0.00
20260213,YJM4  ,13,0,0,0.00
20260213,YJM4  ,14,0,0,0.00
20260213,YJM4  ,15,1,18000000,100.00
20260213,YJM4  ,16,0,0,0.00
20260213,YJM4  ,17,1,18000000,100.00
20260213,YJM6  ,1,0,0,0.00
20260213,YJM6  ,2,0,0,0.00
20260213,YJM6  ,3,0,0,0.00
20260213,YJM6  ,4,0,0,0.00
20260213,YJM6  ,5,0,0,0.00
20260213,YJM6  ,6,0,0,0.00
20260213,YJM6  ,7,0,0,0.00
20260213,YJM6  ,8,0,0,0.00
20260213,YJM6  ,9,0,0,0.00
20260213,YJM6  ,10,0,0,0.00
20260213,YJM6  ,11,0,0,0.00
20260213,YJM6  ,12,0,0,0.00
20260213,YJM6  ,13,0,0,0.00
20260213,YJM6  ,14,0,0,0.00
20260213,YJM6  ,15,2,53505338,100.00
20260213,YJM6  ,16,0,0,0.00
20260213,YJM6  ,17,2,53505338,100.00
20260213,YJM8  ,1,0,0,0.00
20260213,YJM8  ,2,0,0,0.00
20260213,YJM8  ,3,0,0,0.00
20260213,YJM8  ,4,0,0,0.00
20260213,YJM8  ,5,0,0,0.00
20260213,YJM8  ,6,0,0,0.00
20260213,YJM8  ,7,0,0,0.00
20260213,YJM8  ,8,0,0,0.00
20260213,YJM8  ,9,0,0,0.00
20260213,YJM8  ,10,0,0,0.00
20260213,YJM8  ,11,0,0,0.00
20260213,YJM8  ,12,0,0,0.00
20260213,YJM8  ,13,0,0,0.00
20260213,YJM8  ,14,0,0,0.00
20260213,YJM8  ,15,1,33200000,100.00
20260213,YJM8  ,16,0,0,0.00
20260213,YJM8  ,17,1,33200000,100.00
20260213,YJM9  ,1,0,0,0.00
20260213,YJM9  ,2,0,0,0.00
20260213,YJM9  ,3,0,0,0.00
20260213,YJM9  ,4,0,0,0.00
20260213,YJM9  ,5,0,0,0.00
20260213,YJM9  ,6,0,0,0.00
20260213,YJM9  ,7,0,0,0.00
20260213,YJM9  ,8,0,0,0.00
20260213,YJM9  ,9,0,0,0.00
20260213,YJM9  ,10,0,0,0.00
20260213,YJM9  ,11,0,0,0.00
20260213,YJM9  ,12,0,0,0.00
20260213,YJM9  ,13,0,0,0.00
20260213,YJM9  ,14,0,0,0.00
20260213,YJM9  ,15,1,38834441,100.00
20260213,YJM9  ,16,0,0,0.00
20260213,YJM9  ,17,1,38834441,100.00
20260213,YJN1  ,1,0,0,0.00
20260213,YJN1  ,2,0,0,0.00
20260213,YJN1  ,3,0,0,0.00
20260213,YJN1  ,4,0,0,0.00
20260213,YJN1  ,5,0,0,0.00
20260213,YJN1  ,6,0,0,0.00
20260213,YJN1  ,7,0,0,0.00
20260213,YJN1  ,8,0,0,0.00
20260213,YJN1  ,9,0,0,0.00
20260213,YJN1  ,10,0,0,0.00
20260213,YJN1  ,11,0,0,0.00
20260213,YJN1  ,12,0,0,0.00
20260213,YJN1  ,13,0,0,0.00
20260213,YJN1  ,14,0,0,0.00
20260213,YJN1  ,15,1,40000000,100.00
20260213,YJN1  ,16,0,0,0.00
20260213,YJN1  ,17,1,40000000,100.00
20260213,YJN3  ,1,0,0,0.00
20260213,YJN3  ,2,0,0,0.00
20260213,YJN3  ,3,0,0,0.00
20260213,YJN3  ,4,0,0,0.00
20260213,YJN3  ,5,0,0,0.00
20260213,YJN3  ,6,0,0,0.00
20260213,YJN3  ,7,0,0,0.00
20260213,YJN3  ,8,0,0,0.00
20260213,YJN3  ,9,0,0,0.00
20260213,YJN3  ,10,0,0,0.00
20260213,YJN3  ,11,0,0,0.00
20260213,YJN3  ,12,0,0,0.00
20260213,YJN3  ,13,0,0,0.00
20260213,YJN3  ,14,0,0,0.00
20260213,YJN3  ,15,1,21008000,100.00
20260213,YJN3  ,16,0,0,0.00
20260213,YJN3  ,17,1,21008000,100.00
20260213,YJN5  ,1,0,0,0.00
20260213,YJN5  ,2,0,0,0.00
20260213,YJN5  ,3,0,0,0.00
20260213,YJN5  ,4,0,0,0.00
20260213,YJN5  ,5,0,0,0.00
20260213,YJN5  ,6,0,0,0.00
20260213,YJN5  ,7,0,0,0.00
20260213,YJN5  ,8,0,0,0.00
20260213,YJN5  ,9,0,0,0.00
20260213,YJN5  ,10,0,0,0.00
20260213,YJN5  ,11,0,0,0.00
20260213,YJN5  ,12,0,0,0.00
20260213,YJN5  ,13,0,0,0.00
20260213,YJN5  ,14,0,0,0.00
20260213,YJN5  ,15,1,24300000,100.00
20260213,YJN5  ,16,0,0,0.00
